STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT06,WT08,WT09,WT10
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/21/2019,8.72,604,0,,,,49,32,210,200,15,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/22/2019,9.17,2234,0,,,,53,32,230,210,17,29.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/23/2019,7.61,1022,0,,,,53,36,250,230,17,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/24/2019,6.71,1721,0,,,,55,28,190,170,16.1,29.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/25/2019,9.84,2242,0,,,,61,40,210,200,17,27.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/26/2019,10.96,757,0,,,,62,40,230,190,17,25.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/27/2019,8.28,623,0,,,,40,30,280,280,19.9,27.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/28/2019,8.5,2105,0.15,,,,51,31,130,140,16.1,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/29/2019,11.63,516,0.85,,,,58,48,150,160,23.9,34,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/30/2019,19.46,2009,0.07,,,,48,28,250,260,35.1,49,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/31/2019,16.78,127,0,,,,30,26,260,270,31.1,51,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/1/2020,12.53,2120,0,,,,43,22,200,190,21.9,35.1,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/2/2020,12.53,30,0,,,,49,37,230,200,21.9,30,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/3/2020,6.49,717,0,,,,42,35,330,330,13,15,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/4/2020,10.51,1356,0.01,,,,35,27,310,330,17,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/5/2020,14.99,1331,0,,,,43,25,280,240,28,42.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/6/2020,8.95,27,0,,,,42,26,290,290,18.1,25.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/7/2020,11.18,2255,0,,,,42,28,280,260,21,33.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/8/2020,10.96,126,0,,,,30,17,290,290,25.1,36.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/9/2020,18.34,1145,0.02,,,,50,23,200,190,30,45,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/10/2020,9.4,33,0.9,,,,50,39,10,210,19.9,29.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/11/2020,19.69,935,0.56,,,,39,26,30,10,32,51,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/12/2020,6.49,1847,0,,,,33,25,320,160,17,21.9,1,,,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/13/2020,8.95,556,0,,,,35,32,260,260,17,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/14/2020,9.17,1108,0,,,,43,29,250,250,21,27.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/15/2020,9.4,2135,0,,,,37,29,300,310,21,28,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/16/2020,12.53,342,0,,,,30,17,300,300,21,28,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/17/2020,12.08,2005,0.08,,,,30,17,120,120,28,35.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/18/2020,18.34,1739,0.38,,,,37,6,260,270,35.1,49,1,,,1,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/19/2020,13.87,108,0,,,,20,3,270,280,25.9,36.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/20/2020,6.04,1233,0,,,,32,18,340,340,12.1,15,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/21/2020,8.5,2136,0,,,,31,17,200,210,16.1,25.9,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/22/2020,11.86,1639,0,,,,35,24,170,170,17,29.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/23/2020,8.5,104,0.09,,,,36,30,200,210,17,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/24/2020,6.04,302,0.33,,,,39,34,80,90,14.1,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/25/2020,10.07,1346,0.1,,,,35,33,270,290,16.1,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/26/2020,10.51,30,0,,,,34,28,260,260,17,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/27/2020,6.26,18,0,,,,36,28,290,290,10.1,13,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/28/2020,5.14,547,0,,,,33,31,310,290,10.1,15,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/29/2020,2.68,907,0.09,,,,34,30,70,80,10.1,14.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/30/2020,4.7,1340,0,,,,34,31,180,170,10.1,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",1/31/2020,5.82,1541,0,,,,37,31,170,160,12.1,18.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/1/2020,11.63,1604,0.04,,,,38,33,270,260,23.9,33.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/2/2020,14.99,1432,0,,,,54,35,270,250,29.1,40.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/3/2020,8.72,2218,0,,,,47,30,20,360,18.1,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/4/2020,20.36,1113,0,,,,38,31,40,40,30,40,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/5/2020,13.65,932,0.03,,,,31,27,60,50,19.9,27.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/6/2020,12.3,418,0.07,,,,31,27,40,30,23,30,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/7/2020,8.28,1416,0,,,,37,22,270,300,16.1,21,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/8/2020,7.38,1648,0,,,,35,26,270,280,15,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/9/2020,10.74,1300,0.05,,,,37,23,160,170,21.9,32,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/10/2020,7.38,109,0,,,,36,27,330,340,21,25.1,1,,,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/11/2020,10.96,1430,0,,,,35,25,270,270,23.9,33.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/12/2020,6.49,1338,0.19,,,,36,24,190,170,14.1,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/13/2020,12.53,604,0.01,,,,32,5,340,360,23,30,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/14/2020,8.28,2039,0,,,,14,-1,180,160,13,25.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/15/2020,14.09,1106,0,,,,33,7,240,210,21.9,36,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/16/2020,4.47,140,0,,,,44,18,270,260,12.1,15,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/17/2020,10.07,1115,0.13,,,,40,29,120,150,18.1,33.1,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/18/2020,12.97,853,0,,,,39,26,300,290,23,32,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/19/2020,8.95,340,0,,,,31,17,330,350,16.1,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/20/2020,10.07,155,0,,,,25,11,330,350,16.1,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/21/2020,12.53,1608,0,,,,37,12,220,200,23,33.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/22/2020,12.08,1840,0,,,,50,26,230,210,21.9,28,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/23/2020,10.51,806,0,,,,56,33,240,210,17,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/24/2020,10.96,2029,0,,,,43,38,30,30,18.1,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/25/2020,19.46,853,0.03,,,,39,32,40,30,29.1,36.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/26/2020,16.33,1259,0,,,,32,26,340,350,23.9,40,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/27/2020,11.18,1120,0,,,,31,22,300,300,23.9,33.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/28/2020,9.4,1648,0,,,,30,18,330,330,18.1,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2/29/2020,9.17,1227,0,,,,35,16,260,250,16.1,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",3/1/2020,12.75,,0,0,0,,58,30,200,180,23,34,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",3/2/2020,6.49,,0,0,0,,50,35,340,360,14.1,17,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",3/3/2020,12.53,,0,,0,,50,32,270,260,29.1,40,,,,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",3/4/2020,6.93,,0.03,,0,,49,35,250,310,18.1,23,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",3/5/2020,16.11,,0,,0,,52,33,280,280,32,45,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",3/6/2020,15.43,,0,,0,,39,28,330,330,30,40,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",3/7/2020,10.51,,0,0,0,,52,23,200,160,19.9,35.1,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",3/8/2020,17.67,,0,0,0,,66,40,190,180,25.9,38,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",3/9/2020,16.33,,0.87,,0,,59,47,240,180,28,42.9,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",3/10/2020,8.72,,0,,0,,52,34,350,320,17,21.9,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",3/11/2020,6.49,,0,,0,,44,36,240,130,12.1,23,1,,,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",3/12/2020,10.51,,0,,0,,56,36,320,320,25.9,38,1,,,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",3/13/2020,15.88,,0,0,0,,49,34,300,300,25.1,35.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",3/14/2020,11.63,,0,,0,,41,32,40,30,21,25.9,1,,,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",3/15/2020,10.07,,0,0,0,,39,34,30,40,18.1,25.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",3/16/2020,6.26,,0.01,,0,,41,32,270,140,12.1,21.9,1,,,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",3/17/2020,8.72,,0,0,0,,48,37,320,320,17,23,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",3/18/2020,8.05,,0.53,,0,,45,39,80,80,14.1,18.1,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",3/19/2020,10.51,,0.26,0,0,,63,40,220,210,19.9,28,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",3/20/2020,14.76,,0.01,,0,,63,31,340,340,23.9,31.1,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",3/21/2020,10.07,,0,0,0,,33,27,30,10,21,27.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",3/22/2020,7.38,,0.13,,0,,36,28,120,110,18.1,23,1,,,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",3/23/2020,4.03,,0.07,,,,44,33,270,210,10.1,12.1,1,,,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",3/24/2020,6.04,,0,0,0,,46,33,110,80,17,23.9,1,,,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",3/25/2020,7.61,,0,0,0,,56,32,210,210,19.9,27.1,1,,,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",3/26/2020,9.62,,0,,0,,52,38,30,30,17,23,1,,,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",3/27/2020,10.07,,0.08,,0,,51,37,80,110,16.1,21,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",3/28/2020,8.5,,0.72,,0,,67,45,200,210,29.1,50.1,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",3/29/2020,21.47,,0.01,,0,,63,44,270,270,38,53.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",3/30/2020,12.97,,0,0,0,,50,39,280,280,23.9,35.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",3/31/2020,11.63,,0,,0,,43,37,20,30,17,21,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",4/1/2020,7.38,,0,0,0,,53,36,40,30,14.1,21,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",4/2/2020,4.92,,0,0,0,,59,31,90,100,13,19,1,,,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",4/3/2020,7.61,,0,,0,,70,46,110,160,15,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",4/4/2020,8.72,,0.08,,0,,56,36,320,300,17,19.9,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",4/5/2020,9.4,,0,0,0,,50,37,70,50,18.1,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",4/6/2020,6.49,,0.15,,0,,65,36,210,170,15,25.1,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",4/7/2020,9.84,,0.4,0,0,,80,55,300,280,25.1,36.9,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",4/8/2020,8.05,,0.23,,0,,69,49,340,350,23.9,35.1,1,,1,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",4/9/2020,18.34,,0,,0,,50,36,300,300,36,51,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",4/10/2020,9.84,,0,0,0,,51,34,330,280,19.9,25.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",4/11/2020,9.4,,0.16,,0,,65,42,210,210,23.9,33.1,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",4/12/2020,10.29,,0.04,,0,,66,49,170,160,18.1,33.1,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",4/13/2020,17.9,,0.04,,0,,55,35,320,300,30,42.9,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",4/14/2020,13.65,,0,,0,,41,30,270,240,25.9,35.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",4/15/2020,8.95,,0.03,,1.2,,40,28,310,270,18.1,25.1,1,,,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",4/16/2020,8.95,,0,0,0,,46,28,260,270,18.1,27.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",4/17/2020,8.28,,0.28,,2,,42,33,70,60,16.1,21,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",4/18/2020,15.21,,0,0,0,,59,33,230,200,28,40,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",4/19/2020,10.29,,0,0,0,,62,40,80,330,19.9,29.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",4/20/2020,12.3,,0.03,,0,,65,36,260,260,33.1,45,,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",4/21/2020,14.54,,0,0,0,,52,37,320,290,25.9,36.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",4/22/2020,6.93,,0.01,,0,,62,40,180,170,17,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",4/23/2020,6.71,,0,0,0,,59,44,10,20,15,19.9,1,,,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",4/24/2020,8.95,,0,0,0,,49,42,50,60,14.1,17,1,,,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",4/25/2020,11.63,,0.57,0,0,,47,42,30,30,23.9,32,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",4/26/2020,10.74,,0,0,0,,62,43,20,10,23,35.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",4/27/2020,9.62,,0.53,,0,,68,39,200,230,23.9,35.1,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",4/28/2020,9.17,,0.56,0,0,,76,53,180,310,21.9,31.1,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",4/29/2020,13.2,,1.97,,0,,62,42,330,330,25.9,34,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",4/30/2020,12.97,,0.08,,0,,54,42,340,340,29.1,38,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",5/1/2020,4.7,,0,0,0,,67,37,110,110,14.1,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",5/2/2020,12.08,,0,0,0,,79,58,260,260,21,28,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",5/3/2020,10.51,,0,0,0,,73,48,20,360,23.9,34,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",5/4/2020,14.32,,0,0,0,,48,41,50,20,23,30,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",5/5/2020,9.17,,0.23,,0,,48,42,100,100,17,23.9,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",5/6/2020,7.61,,0,0,0,,61,38,360,10,15,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",5/7/2020,10.74,,0,,,,66,46,320,320,25.9,34,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",5/8/2020,14.32,,0,,,,46,34,30,20,28,36.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",5/9/2020,10.29,,0,0,0,,59,31,260,280,21.9,31.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",5/10/2020,10.07,,0.42,,,,53,37,350,350,23.9,32,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",5/11/2020,8.05,,0,,,,50,40,330,330,16.1,21,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",5/12/2020,9.17,,0,0,0,,62,39,290,310,18.1,25.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",5/13/2020,12.08,,0.03,,,,69,45,140,170,21,34,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",5/14/2020,8.5,,1.74,0,0,,73,55,290,300,21,34,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",5/15/2020,7.83,,0.28,,0,,77,57,360,350,18.1,25.9,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",5/16/2020,9.84,,0.53,0,0,,69,52,30,40,19.9,25.1,1,,,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",5/17/2020,8.72,,3.67,0,0,,68,54,150,200,18.1,33.1,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",5/18/2020,8.5,,0,0,0,,66,52,60,10,16.1,21,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",5/19/2020,12.97,,0.13,0,0,,61,52,40,40,21,27.1,1,1,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",5/20/2020,12.53,,0,0,0,,65,55,60,50,21.9,30,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",5/21/2020,5.82,,0,0,0,,68,56,100,70,13,17,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",5/22/2020,5.14,,0,0,0,,70,57,70,100,13,16.1,1,,,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",5/23/2020,8.28,,0.34,0,0,,81,55,130,120,21,28,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",5/24/2020,6.71,,0,0,0,,89,64,170,160,17,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",5/25/2020,8.05,,0,0,0,,88,70,210,200,19.9,25.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",5/26/2020,8.72,,0,0,0,,89,70,120,130,21,27.1,,,1,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",5/27/2020,6.49,,0.02,0,0,,87,72,100,100,16.1,21.9,,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",5/28/2020,9.17,,0.25,0,0,,83,65,250,260,21,32,1,,1,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",5/29/2020,10.74,,0.01,0,0,,76,58,340,340,21.9,28,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",5/30/2020,8.28,,0,0,0,,72,55,80,280,16.1,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",5/31/2020,9.17,,0,0,0,,66,52,80,90,14.1,18.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/1/2020,11.18,,0.01,0,0,,77,55,210,210,23,36.9,,,,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/2/2020,15.21,,0,0,0,,94,67,240,240,25.1,36,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/3/2020,7.61,,0.01,0,0,,85,70,290,290,21.9,28,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/4/2020,7.16,,0,0,0,,86,68,30,30,23,29.1,,,1,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/5/2020,7.83,,0,0,0,,89,72,240,230,17,29.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/6/2020,10.51,,0,0,0,,76,61,40,50,18.1,23.9,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/7/2020,7.83,,0,0,0,,79,59,40,80,15,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/8/2020,9.4,,0,0,0,,91,65,90,120,17,23,,,,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/9/2020,15.66,,0.34,0,0,,91,74,160,160,42.9,62,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/10/2020,16.11,,0.14,0,0,,84,62,230,220,31.1,45,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/11/2020,12.75,,0,0,0,,83,59,290,300,25.9,38.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/12/2020,7.83,,0,0,0,,78,57,30,20,17,23.9,,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/13/2020,13.2,,0.07,0,0,,67,54,30,60,21.9,27.1,,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/14/2020,10.51,,0,0,0,,70,57,60,70,17,25.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/15/2020,7.83,,0,0,0,,73,55,60,50,18.1,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/16/2020,6.71,,0,0,0,,84,59,80,70,17,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/17/2020,6.49,,0,0,0,,86,65,80,60,17,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/18/2020,5.82,,0,,,,87,64,90,70,17,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/19/2020,4.25,,0,0,0,,93,69,250,300,14.1,21.9,,,,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/20/2020,10.29,,0.38,,,,91,71,210,150,25.1,35.1,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/21/2020,7.16,,0,0,0,,83,70,100,80,16.1,23,,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/22/2020,7.61,,0.58,,0,,86,66,190,190,15,25.1,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/23/2020,11.41,,0,0,0,,79,63,290,360,18.1,31.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/24/2020,7.61,,0.07,,,,79,61,340,350,29.1,38,,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/25/2020,6.71,,0,0,0,,84,63,310,330,16.1,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/26/2020,8.95,,1.56,0,0,,85,70,340,260,32,48.1,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/27/2020,7.61,,0,0,0,,89,72,240,210,18.1,25.9,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/28/2020,5.82,,0.14,0,0,,84,72,90,80,16.1,21,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/29/2020,6.49,,0.28,0,0,,93,72,10,210,23,31.1,1,,1,,,,,
